date       ,oven_id ,layer_id ,lamp_id              ,anomaly_accumulation_hour ,relative_days ,relative_days_bias ,hour_bias ,power_setup ,in_temperature ,out_temperature ,A_temperature ,B_temperature ,anomaly_total_number
2022-06-16 ,      5 ,      16 ,35_83                ,       6152.0             ,          171 ,                74 ,     1427 ,       63.5 ,          21.0 ,           24.5 ,         22.9 ,         22.6 ,                   2
2022-07-12 ,      5 ,      16 ,47_87                ,       6589.0             ,          197 ,                26 ,      437 ,       65.5 ,          21.0 ,           24.5 ,         22.9 ,         22.6 ,                   2
2022-07-27 ,      5 ,      16 ,23_50                ,       6794.0             ,          212 ,                15 ,      205 ,       65.5 ,          21.0 ,           24.5 ,         22.9 ,         22.6 ,                   2
2022-08-22 ,      5 ,      16 ,29_60                ,       7157.0             ,          238 ,                26 ,      363 ,       70.5 ,          21.0 ,           24.5 ,         22.9 ,         22.6 ,                   2
2022-08-29 ,      5 ,      16 ,53_79                ,       7263.0             ,          245 ,                 7 ,      106 ,       70.5 ,          21.0 ,           24.5 ,         22.9 ,         22.6 ,                   2
2022-09-20 ,      5 ,      16 ,21_60                ,       7615.0             ,          267 ,                22 ,      352 ,       70.5 ,          21.0 ,           24.5 ,         22.9 ,         22.6 ,                   2
2022-10-19 ,      5 ,      16 ,22_29_36             ,       7776.0             ,          296 ,                29 ,      161 ,       70.5 ,          21.0 ,           24.5 ,         22.9 ,         22.6 ,                   3
2022-11-07 ,      5 ,      16 ,52                   ,       8046.0             ,          315 ,                19 ,      270 ,       75.5 ,          21.0 ,           24.5 ,         22.9 ,         22.6 ,                   1
2022-11-16 ,      5 ,      16 ,54_96                ,       8173.0             ,          324 ,                 9 ,      127 ,       75.5 ,          21.0 ,           24.5 ,         22.9 ,         22.6 ,                   2
2022-12-11 ,      5 ,      16 ,15_93                ,       8646.0             ,          349 ,                25 ,      473 ,       75.5 ,          21.0 ,           24.5 ,         22.9 ,         22.6 ,                   2
2022-12-14 ,      5 ,      16 ,20_36                ,       8689.0             ,          352 ,                 3 ,       43 ,       75.5 ,          21.0 ,           24.5 ,         22.9 ,         22.6 ,                   2
2022-12-19 ,      5 ,      16 ,98_120               ,       8748.0             ,          357 ,                 5 ,       59 ,       75.5 ,          21.0 ,           24.5 ,         22.9 ,         22.6 ,                   2
2022-12-23 ,      5 ,      16 ,66_73                ,       8819.0             ,          361 ,                 4 ,       71 ,       75.5 ,          21.0 ,           24.5 ,         22.9 ,         22.6 ,                   2
2023-01-03 ,      5 ,      16 ,43_74                ,       8988.0             ,          372 ,                11 ,      169 ,       75.5 ,          21.0 ,           24.5 ,         22.9 ,         22.6 ,                   2
2023-01-10 ,      5 ,      16 ,20_68                ,       9086.0             ,          379 ,                 7 ,       98 ,       80.5 ,          21.0 ,           24.5 ,         22.9 ,         22.6 ,                   2
2023-01-16 ,      5 ,      16 ,57_98                ,       9150.0             ,          385 ,                 6 ,       64 ,       80.5 ,          21.0 ,           24.5 ,         22.9 ,         22.6 ,                   2
2023-02-01 ,      5 ,      16 ,55_119               ,       9437.0             ,          401 ,                16 ,      287 ,       80.5 ,          21.0 ,           24.5 ,         22.9 ,         22.6 ,                   2
2023-02-06 ,      5 ,      16 ,94                   ,       9507.0             ,          406 ,                 5 ,       70 ,       80.5 ,          21.0 ,           24.5 ,         22.9 ,         22.6 ,                   1
2022-03-15 ,      5 ,      17 ,48_51                ,       4551.0             ,           78 ,                25 ,      377 ,       57.5 ,          21.0 ,           24.5 ,         22.7 ,         22.7 ,                   2
2022-03-26 ,      5 ,      17 ,117_4_29             ,       4707.0             ,           89 ,                11 ,      156 ,       57.5 ,          21.0 ,           24.5 ,         22.7 ,         22.7 ,                   3
2022-07-08 ,      5 ,      17 ,58_83                ,       6679.0             ,          193 ,               104 ,     1972 ,       65.5 ,          21.0 ,           24.5 ,         22.7 ,         22.7 ,                   2
2022-08-08 ,      5 ,      17 ,80_81                ,       7304.0             ,          224 ,                31 ,      625 ,       70.5 ,          21.0 ,           24.5 ,         22.7 ,         22.7 ,                   2
2022-09-12 ,      5 ,      17 ,27_60                ,       7586.0             ,          259 ,                35 ,      282 ,       70.5 ,          21.0 ,           24.5 ,         22.7 ,         22.7 ,                   2
2022-11-02 ,      5 ,      17 ,47_70                ,       8059.0             ,          310 ,                51 ,      473 ,       75.5 ,          21.0 ,           24.5 ,         22.7 ,         22.7 ,                   2
2022-11-11 ,      5 ,      17 ,23_40                ,       8168.0             ,          319 ,                 9 ,      109 ,       75.5 ,          21.0 ,           24.5 ,         22.7 ,         22.7 ,                   2
2022-12-08 ,      5 ,      17 ,19_29_93             ,       8636.0             ,          346 ,                27 ,      468 ,       75.5 ,          21.0 ,           24.5 ,         22.7 ,         22.7 ,                   3
2022-12-27 ,      5 ,      17 ,26_91_115            ,       8985.0             ,          365 ,                19 ,      349 ,       75.5 ,          21.0 ,           24.5 ,         22.7 ,         22.7 ,                   3
2023-01-31 ,      5 ,      17 ,16_72_98             ,       9674.0             ,          400 ,                35 ,      689 ,       80.5 ,          21.0 ,           24.5 ,         22.7 ,         22.7 ,                   3
2022-04-03 ,      5 ,      18 ,26_29_56             ,       4983.0             ,           97 ,                25 ,      377 ,       57.5 ,          21.0 ,           24.5 ,         22.6 ,         22.7 ,                   3
2022-06-17 ,      5 ,      18 ,107_121              ,       6408.0             ,          172 ,                75 ,     1425 ,       63.5 ,          21.0 ,           24.5 ,         22.6 ,         22.7 ,                   2
2022-08-03 ,      5 ,      18 ,89_101               ,       7132.0             ,          219 ,                47 ,      724 ,       70.5 ,          21.0 ,           24.5 ,         22.6 ,         22.7 ,                   2
2022-09-14 ,      5 ,      18 ,25_41                ,       7785.0             ,          261 ,                42 ,      653 ,       70.5 ,          21.0 ,           24.5 ,         22.6 ,         22.7 ,                   2
2022-11-02 ,      5 ,      18 ,76_83                ,       8220.0             ,          310 ,                49 ,      435 ,       75.5 ,          21.0 ,           24.5 ,         22.6 ,         22.7 ,                   2
2022-11-21 ,      5 ,      18 ,17_29_53_99          ,       8502.0             ,          329 ,                19 ,      282 ,       75.5 ,          21.0 ,           24.5 ,         22.6 ,         22.7 ,                   4
2022-12-21 ,      5 ,      18 ,57_59_98             ,       8958.0             ,          359 ,                30 ,      456 ,       75.5 ,          21.0 ,           24.5 ,         22.6 ,         22.7 ,                   3
2022-02-17 ,      5 ,      19 ,27_29_74             ,       4010.0             ,           52 ,                25 ,      377 ,       55.5 ,          21.0 ,           24.5 ,         22.9 ,         25.9 ,                   3
2022-04-29 ,      5 ,      19 ,25_78_80             ,       5252.0             ,          123 ,                71 ,     1242 ,       59.5 ,          21.0 ,           24.5 ,         22.9 ,         25.9 ,                   3
2022-06-09 ,      5 ,      19 ,42_44_103_105        ,       6053.0             ,          164 ,                41 ,      801 ,       63.5 ,          21.0 ,           24.5 ,         22.9 ,         25.9 ,                   4
2022-08-29 ,      5 ,      19 ,34_57                ,       7320.0             ,          245 ,                81 ,     1267 ,       70.5 ,          21.0 ,           24.5 ,         22.9 ,         25.9 ,                   2
2022-12-11 ,      5 ,      19 ,3_29_58              ,       8704.0             ,          349 ,               104 ,     1384 ,       75.5 ,          21.0 ,           24.5 ,         22.9 ,         25.9 ,                   3
2022-12-27 ,      5 ,      19 ,8_28_78              ,       9006.0             ,          365 ,                16 ,      302 ,       80.5 ,          21.0 ,           24.5 ,         22.9 ,         25.9 ,                   3
2023-01-07 ,      5 ,      19 ,19_48_86             ,       9209.0             ,          376 ,                11 ,      203 ,       80.5 ,          21.0 ,           24.5 ,         22.9 ,         25.9 ,                   3
2023-01-16 ,      5 ,      19 ,29_38_58             ,       9370.0             ,          385 ,                 9 ,      161 ,       80.5 ,          21.0 ,           24.5 ,         22.9 ,         25.9 ,                   3
2023-02-04 ,      5 ,      19 ,18_23_31             ,       9695.0             ,          404 ,                19 ,      325 ,       80.5 ,          21.0 ,           24.5 ,         22.9 ,         25.9 ,                   3
2022-02-19 ,      6 ,       1 ,83                   ,       4293.0             ,           54 ,                25 ,      377 ,       55.5 ,          19.5 ,           24.4 ,         24.3 ,         25.3 ,                   1
